"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"16",17,23,1.68933937028046,0.29546731333793,1.16061641096875,1.23443870677676,1.48179440145578,1.67214509367194,1.87815404272222,2.2029004998368,2.31573775400516
"17",18,24,1.37089738590763,0.223301622974962,0.9686320140234,1.02540777982269,1.21441623491463,1.35879230918981,1.5141907904726,1.75768413795897,1.84193160262844
"18",19,25,1.15920732063104,0.188820023090196,0.819058620430667,0.867067234368897,1.02688954277507,1.14897147534288,1.2803737662581,1.48626756533649,1.55750577673974
"19",20,26,1.14299264769828,0.183757076140193,0.811576469861545,0.858440868563079,1.01427757164063,1.13316043062829,1.26099594390591,1.46108746611307,1.53026606701506
"20",21,27,0.90016888581281,0.159905307158179,0.614464966403913,0.654256902350511,0.787786728693019,0.890718310915219,1.00225645678351,1.17832287074368,1.23955795827153
"21",22,28,1.11624515256995,0.189521042218339,0.776138119265335,0.823845187933986,0.983253743610128,1.10553776131767,1.23757215066688,1.44517441428472,1.51717898754198
"22",23,29,1.09654806151585,0.183550003662792,0.766717361141356,0.813082665788508,0.967807760630117,1.08632382786488,1.21415007754138,1.41489427001324,1.48446143685385
"23",24,30,0.825815799529181,0.156935685836773,0.547368178218249,0.585710290370145,0.715258209452157,0.815896152217222,0.925569024885263,1.09976441460609,1.16060986273427
"24",25,31,1.04465182027805,0.191719578957259,0.703235359354314,0.750531559690194,0.909757246147897,1.03294708183391,1.16679698203659,1.37870492511058,1.45255665440504
"25",26,32,0.924621062280047,0.178973814865022,0.607705766956832,0.651202040355572,0.798454277576983,0.913099394040878,1.0382389891244,1.23734911878928,1.30698158547438
